phi,Pe,r,g_avg
35,35,1.3875,1.0872587222222223
35,35,1.4125,0.8252842777777778
35,35,1.4375,0.9063354666666668
35,35,1.4625,0.8673992222222217
35,35,1.4875,0.7337335999999997
35,35,1.5125,0.8840614111111116
35,35,1.5375,0.7730547333333331
35,35,1.5625,0.6290287111111109
35,35,1.5875,0.8890891000000007
35,35,1.6125,0.7760799555555556
35,35,1.6375,0.663031633333333
35,35,1.6625,0.7183674222222219
35,35,1.6875,0.7483599888888883
35,35,1.7125,0.6473411555555555
35,35,1.7375,0.6972251777777769
35,35,1.7625,0.6581560888888889
35,35,1.7875,0.7000999333333336
35,35,1.8125,0.7598030777777774
35,35,1.8375,0.7370262444444446
35,35,1.8625,0.8314478222222227
35,35,1.8875,0.7629140777777781
35,35,1.9125,0.7977591777777782
35,35,1.9375,0.9408294888888887
35,35,1.9625,1.0191083444444446
35,35,1.9875,0.9976638555555553
35,35,2.0125,1.0619344444444436
35,35,2.0375,1.1134093666666662
35,35,2.0625,1.0500433333333332
35,35,2.0875,1.2208726555555545
35,35,2.1125,1.1063397777777773
35,35,2.1375,1.2591480777777777
35,35,2.1625,1.368786222222221
35,35,2.1875,1.3505304111111114
35,35,2.2125,1.6426150888888886
35,35,2.2375,2.025219455555555
35,35,2.2625,1.826045766666666
35,35,2.2875,1.7036690666666667
35,35,2.3125,1.5048648555555555
35,35,2.3375,1.3396486111111112
35,35,2.3625,1.219047544444444
35,35,2.3875,1.1679881000000003
35,35,2.4125,1.0824574444444446
35,35,2.4375,1.003369911111111
35,35,2.4625,1.1416969333333336
35,35,2.4875,1.0199567999999997
35,35,2.5125,1.084861533333333
35,35,2.5375,0.9345532444444448
35,35,2.5625,0.9789546444444445
35,35,2.5875,0.8899931
35,35,2.6125,0.8792891222222218
35,35,2.6375,0.9012864444444442
35,35,2.6625,0.8992624555555553
35,35,2.6875,0.941926966666667
35,35,2.7125,0.9395655555555554
35,35,2.7375,0.9414222555555563
35,35,2.7625,0.9246283000000002
35,35,2.7875,0.9429852666666669
35,35,2.8125,0.8960000111111106
35,35,2.8375,0.9827563888888887
35,35,2.8625,0.9043045222222227
35,35,2.8875,0.9914657222222225
35,35,2.9125,0.9456775999999996
35,35,2.9375,0.9901520444444445
35,35,2.9625,0.9972272333333329
35,35,2.9875,0.9621040222222224
35,35,3.0125,1.0243036888888888
35,35,3.0375,1.0647854999999997
35,35,3.0625,1.031836555555555
35,35,3.0875,1.145633277777778
35,35,3.1125,1.1199082333333328
35,35,3.1375,1.1601594000000002
35,35,3.1625,1.1618295555555553
35,35,3.1875,1.156302555555556
35,35,3.2125,1.159755544444443
35,35,3.2375,1.147269711111111
35,35,3.2625,1.1700055333333341
35,35,3.2875,1.1419881444444444
35,35,3.3125,1.1713207555555558
35,35,3.3375,1.160834777777778
35,35,3.3625,1.164099911111111
35,35,3.3875,1.1791249777777781
35,35,3.4125,1.183882866666667
35,35,3.4375,1.110441588888889
35,35,3.4625,1.0661166222222223
35,35,3.4875,1.1272914222222215
35,35,3.5125,1.0655821666666674
35,35,3.5375,1.1565875777777785
35,35,3.5625,1.0554385666666668
35,35,3.5875,1.0592334333333329
35,35,3.6125,0.9680671444444442
35,35,3.6375,0.9378497888888883
35,35,3.6625,0.9579717555555559
35,35,3.6875,0.943728922222222
35,35,3.7125,0.988167433333333
35,35,3.7375,0.9846154888888896
35,35,3.7625,0.9021356999999998
35,35,3.7875,0.9867043333333334
35,35,3.8125,0.9892271777777778
35,35,3.8375,0.9649138888888891
35,35,3.8625,0.9852981222222221
35,35,3.8875,1.0024805111111112
35,35,3.9125,1.0223642333333332
35,35,3.9375,1.0303853666666665
35,35,3.9625,0.9517801555555558
35,35,3.9875,0.9974025222222227
35,35,4.0125,1.0979972888888891
35,35,4.0375,1.0798761777777777
35,35,4.0625,1.0465054777777776
35,35,4.0875,1.0988205444444439
35,35,4.1125,1.1393834555555549
35,35,4.1375,1.0164868888888887
35,35,4.1625,1.0048906666666666
35,35,4.1875,1.0916846888888894
35,35,4.2125,1.0947011555555552
35,35,4.2375,1.0626212222222222
35,35,4.2625,1.0242145333333335
35,35,4.2875,1.1301955555555556
35,35,4.3125,1.067991788888889
35,35,4.3375,1.015726666666667
35,35,4.3625,1.0950471000000002
35,35,4.3875,1.0888075000000004
35,35,4.4125,1.0567381333333337
35,35,4.4375,1.1331992666666664
35,35,4.4625,1.0090436777777785
35,35,4.4875,0.9894150555555544
35,35,4.5125,1.0561140666666669
35,35,4.5375,1.0162928111111116
35,35,4.5625,1.0771036777777772
35,35,4.5875,1.0500584555555554
35,35,4.6125,1.0765776666666673
35,35,4.6375,1.0214863333333333
35,35,4.6625,0.9804672999999998
35,35,4.6875,1.010590511111111
35,35,4.7125,1.0367565111111112
35,35,4.7375,0.9673577222222219
35,35,4.7625,0.9850770777777791
35,35,4.7875,1.041999211111111
35,35,4.8125,0.9926531333333343
35,35,4.8375,1.0572167111111115
35,35,4.8625,1.0306280333333337
35,35,4.8875,0.9785897333333335
35,35,4.9125,0.9898945777777773
35,35,4.9375,1.0091862666666664
35,35,4.9625,0.9960416777777783
35,35,4.9875,1.0437521555555553
35,35,0.0125,0.0
35,35,0.0375,0.0
35,35,0.0625,0.0
35,35,0.0875,0.0
35,35,0.1125,0.0
35,35,0.1375,0.0
35,35,0.1625,0.0
35,35,0.1875,0.0
35,35,0.2125,0.0
35,35,0.2375,0.0
35,35,0.2625,0.0
35,35,0.2875,0.0
35,35,0.3125,0.0
35,35,0.3375,0.0
35,35,0.3625,0.0
35,35,0.3875,0.0
35,35,0.4125,0.0
35,35,0.4375,0.0
35,35,0.4625,0.0
35,35,0.4875,0.0
35,35,0.5125,0.0
35,35,0.5375,0.0
35,35,0.5625,0.0
35,35,0.5875,0.0
35,35,0.6125,0.0
35,35,0.6375,0.0
35,35,0.6625,0.0
35,35,0.6875,0.0
35,35,0.7125,0.0
35,35,0.7375,0.0
35,35,0.7625,0.0
35,35,0.7875,0.0
35,35,0.8125,0.0
35,35,0.8375,0.0
35,35,0.8625,0.0
35,35,0.8875,0.0
35,35,0.9125,0.0
35,35,0.9375,0.0
35,35,0.9625,0.0
35,35,0.9875,0.0
35,35,1.0125,0.0
35,35,1.0375,0.0
35,35,1.0625,0.0
35,35,1.0875,0.07356315555555555
35,35,1.1125,6.507865344444443
35,35,1.1375,8.288854233333335
35,35,1.1625,5.2546853
35,35,1.1875,3.1133835222222213
35,35,1.2125,2.361119377777779
35,35,1.2375,1.8054834666666677
35,35,1.2625,1.3985855000000003
35,35,1.2875,1.3492370999999992
35,35,1.3125,1.175510088888888
35,35,1.3375,1.2432576333333323
35,35,1.3625,1.0442987777777777
35,35,1.3875,0.8936937666666667
35,35,1.4125,0.9790137555555559
35,35,1.4375,0.8347826666666671
35,35,1.4625,0.8986568444444447
35,35,1.4875,0.8336136111111117
35,35,1.5125,0.7782762888888893
35,35,1.5375,0.7135889777777777
35,35,1.5625,0.6802287222222217
35,35,1.5875,0.6875142777777784
35,35,1.6125,0.7619049666666667
35,35,1.6375,0.7642311888888892
35,35,1.6625,0.7596134111111106
35,35,1.6875,0.7314287444444436
35,35,1.7125,0.6973933222222225
35,35,1.7375,0.7564235222222213
35,35,1.7625,0.7197569111111111
35,35,1.7875,0.7480519333333336
35,35,1.8125,0.6841380999999995
35,35,1.8375,0.765014588888889
35,35,1.8625,0.7240652666666674
35,35,1.8875,0.8143804777777782
35,35,1.9125,0.8037349444444446
35,35,1.9375,0.8877419666666669
35,35,1.9625,0.879344877777778
35,35,1.9875,1.0379154444444445
35,35,2.0125,0.9909495111111108
35,35,2.0375,1.1021911666666666
35,35,2.0625,1.0999135111111116
35,35,2.0875,1.0210437222222215
35,35,2.1125,1.1469146222222213
35,35,2.1375,1.2297412
35,35,2.1625,1.2604459999999986
35,35,2.1875,1.400163066666667
35,35,2.2125,1.5341405777777772
35,35,2.2375,1.8285714333333323
35,35,2.2625,1.7250196555555546
35,35,2.2875,1.5587822444444448
35,35,2.3125,1.4233204555555552
35,35,2.3375,1.4423224222222224
35,35,2.3625,1.2529099666666668
35,35,2.3875,1.196709088888889
35,35,2.4125,1.0445595888888888
35,35,2.4375,1.0713552555555559
35,35,2.4625,1.0279913444444442
35,35,2.4875,1.0980615999999999
35,35,2.5125,0.9370292333333329
35,35,2.5375,0.9030261555555554
35,35,2.5625,0.9878745111111112
35,35,2.5875,0.9429952444444444
35,35,2.6125,0.9405331666666663
35,35,2.6375,1.0139471777777775
35,35,2.6625,0.9851108999999999
35,35,2.6875,0.9036545666666661
35,35,2.7125,0.9395655555555554
35,35,2.7375,0.8036531888888886
35,35,2.7625,0.8998061
35,35,2.7875,0.916335622222222
35,35,2.8125,0.9528888888888889
35,35,2.8375,0.8780363777777778
35,35,2.8625,0.9601997333333334
35,35,2.8875,0.957823166666667
35,35,2.9125,0.9240956999999994
35,35,2.9375,0.9823708888888891
35,35,2.9625,0.9837251111111106
35,35,2.9875,0.8989838999999994
35,35,3.0125,1.0850030999999993
35,35,3.0375,1.053497988888888
35,35,3.0625,0.9982505555555558
35,35,3.0875,1.0586466000000005
35,35,3.1125,1.114400466666667
35,35,3.1375,1.1164485000000006
35,35,3.1625,1.0787126666666667
35,35,3.1875,1.089971988888889
35,35,3.2125,1.111728899999999
35,35,3.2375,1.149034788888889
35,35,3.2625,1.1016967222222227
35,35,3.2875,1.1472027444444441
35,35,3.3125,1.2420485444444445
35,35,3.3375,1.2087749111111115
35,35,3.3625,1.2201805444444447
35,35,3.3875,1.1099631333333333
35,35,3.4125,1.1118786555555553
35,35,3.4375,1.1935585555555557
35,35,3.4625,1.014956222222222
35,35,3.4875,0.9732720111111104
35,35,3.5125,1.0851042555555557
35,35,3.5375,1.0435133888888894
35,35,3.5625,1.0458145111111112
35,35,3.5875,1.006669922222222
35,35,3.6125,1.0693029888888883
35,35,3.6375,0.9849779555555551
35,35,3.6625,0.992296455555556
35,35,3.6875,1.030508588888889
35,35,3.7125,1.062049088888889
35,35,3.7375,0.9234591888888892
35,35,3.7625,1.0190792444444448
35,35,3.7875,1.0319660000000004
35,35,3.8125,1.0147072888888888
35,35,3.8375,0.9678920666666672
35,35,3.8625,1.0000924333333334
35,35,3.8875,0.9407441000000004
35,35,3.9125,0.968324922222222
35,35,3.9375,1.0144217
35,35,3.9625,0.9344750222222223
35,35,3.9875,0.9429466555555562
35,35,4.0125,0.994036433333333
35,35,4.0375,0.9793896777777777
35,35,4.0625,1.007120833333333
35,35,4.0875,1.0932285777777773
35,35,4.1125,1.0254451555555553
35,35,4.1375,0.9750540555555557
35,35,4.1625,1.0886315444444443
35,35,4.1875,1.0452881222222228
35,35,4.2125,1.0919881555555548
35,35,4.2375,1.0059840222222223
35,35,4.2625,1.083200711111112
35,35,4.2875,1.0555600000000005
35,35,4.3125,1.0573913333333331
35,35,4.3375,1.0499794777777778
35,35,4.3625,1.113385177777778
35,35,4.3875,1.0471307000000003
35,35,4.4125,1.0658032888888889
35,35,4.4375,0.9941248444444442
35,35,4.4625,1.1242898333333344
35,35,4.4875,1.1078393111111098
35,35,4.5125,1.0181243444444448
35,35,4.5375,0.9709563333333334
35,35,4.5625,1.0157338222222212
35,35,4.5875,1.0301285444444443
35,35,4.6125,0.9960511888888887
35,35,4.6375,1.005467922222222
35,35,4.6625,1.0736117000000003
35,35,4.6875,0.9947428777777778
35,35,4.7125,1.0379691
35,35,4.7375,1.0529966555555554
35,35,4.7625,0.9502814333333336
35,35,4.7875,1.0145468222222223
35,35,4.8125,1.0840817000000011
35,35,4.8375,1.0076043000000006
35,35,4.8625,1.0259273555555555
35,35,4.8875,1.0066496444444448
35,35,4.9125,1.0085059666666667
35,35,4.9375,1.041591266666667
35,35,4.9625,1.0041021888888897
35,35,4.9875,1.0105262444444445
35,35,0.0125,0.0
35,35,0.0375,0.0
35,35,0.0625,0.0
35,35,0.0875,0.0
35,35,0.1125,0.0
35,35,0.1375,0.0
35,35,0.1625,0.0
35,35,0.1875,0.0
35,35,0.2125,0.0
35,35,0.2375,0.0
35,35,0.2625,0.0
35,35,0.2875,0.0
35,35,0.3125,0.0
35,35,0.3375,0.0
35,35,0.3625,0.0
35,35,0.3875,0.0
35,35,0.4125,0.0
35,35,0.4375,0.0
35,35,0.4625,0.0
35,35,0.4875,0.0
35,35,0.5125,0.0
35,35,0.5375,0.0
35,35,0.5625,0.0
35,35,0.5875,0.0
35,35,0.6125,0.0
35,35,0.6375,0.0
35,35,0.6625,0.0
35,35,0.6875,0.0
35,35,0.7125,0.0
35,35,0.7375,0.0
35,35,0.7625,0.0
35,35,0.7875,0.0
35,35,0.8125,0.0
35,35,0.8375,0.0
35,35,0.8625,0.0
35,35,0.8875,0.0
35,35,0.9125,0.0
35,35,0.9375,0.0
35,35,0.9625,0.0
35,35,0.9875,0.0
35,35,1.0125,0.0
35,35,1.0375,0.0
35,35,1.0625,0.0
35,35,1.0875,0.031527066666666666
35,35,1.1125,6.821188044444449
35,35,1.1375,8.238618822222225
35,35,1.1625,5.013825133333332
35,35,1.1875,3.4550376555555546
35,35,1.2125,2.4600885000000012
35,35,1.2375,1.8331891111111107
35,35,1.2625,1.5570013333333341
35,35,1.2875,1.3270457333333323
35,35,1.3125,1.2103399888888884
35,35,1.3375,1.0296394888888878
35,35,1.3625,0.943643433333333
35,35,1.3875,1.041956322222222
35,35,1.4125,0.8252842888888889
35,35,1.4375,0.8864596888888893
35,35,1.4625,0.926007377777778
35,35,1.4875,0.8374550444444446
35,35,1.5125,0.8878394555555559
35,35,1.5375,0.7433218444444442
35,35,1.5625,0.7460572777777773
35,35,1.5875,0.7955007888888895
35,35,1.6125,0.6697676555555555
35,35,1.6375,0.6874591444444442
35,35,1.6625,0.7458647888888883
35,35,1.6875,0.6366139444444442
35,35,1.7125,0.7574558888888893
35,35,1.7375,0.766289899999999
35,35,1.7625,0.687335411111111
35,35,1.7875,0.7864136333333335
35,35,1.8125,0.7377341222222218
35,35,1.8375,0.796112766666667
35,35,1.8625,0.7547460000000006
35,35,1.8875,0.7235573888888892
35,35,1.9125,0.8784314111111112
35,35,1.9375,0.8582488777777784
35,35,1.9625,0.9608735444444447
35,35,1.9875,1.0034141333333335
35,35,2.0125,1.0590949999999997
35,35,2.0375,1.0320771888888884
35,35,2.0625,1.0001731777777783
35,35,2.0875,1.1168520555555546
35,35,2.1125,1.1631445555555546
35,35,2.1375,1.1147871777777771
35,35,2.1625,1.170602888888888
35,35,2.1875,1.3400814444444444
35,35,2.2125,1.5031478333333328
35,35,2.2375,1.9051875333333326
35,35,2.2625,1.9169692222222223
35,35,2.2875,1.6337237222222232
35,35,2.3125,1.4134363333333333
35,35,2.3375,1.3396486
35,35,2.3625,1.3278911444444441
35,35,2.3875,1.1967090888888892
35,35,2.4125,1.129829722222222
35,35,2.4375,1.0901098333333334
35,35,2.4625,1.0465555222222227
35,35,2.4875,0.9027995999999993
35,35,2.5125,1.0325516
35,35,2.5375,1.0381422111111114
35,35,2.5625,0.9298954333333336
35,35,2.5875,1.060041444444445
35,35,2.6125,0.9274094333333327
35,35,2.6375,0.9511171888888883
35,35,2.6625,0.9700874222222219
35,35,2.6875,0.9079070777777777
35,35,2.7125,0.8847926999999999
35,35,2.7375,0.9831704777777778
35,35,2.7625,0.8584357111111116
35,35,2.7875,0.9655349
35,35,2.8125,0.930539666666667
35,35,2.8375,0.9686594444444444
35,35,2.8625,0.9302558888888893
35,35,2.8875,0.9301175444444448
35,35,2.9125,0.9496014999999997
35,35,2.9375,0.918176355555556
35,35,2.9625,1.012658266666667
35,35,2.9875,0.9869695666666668
35,35,3.0125,0.9882633111111103
35,35,3.0375,0.9838919111111112
35,35,3.0625,1.1064721111111118
35,35,3.0875,1.0253325555555564
35,35,3.1125,1.1529547888888882
35,35,3.1375,1.0399544888888888
35,35,3.1625,1.1383400000000001
35,35,3.1875,1.120448188888889
35,35,3.2125,1.118843955555555
35,35,3.2375,1.131384466666667
35,35,3.2625,1.1875204888888888
35,35,3.2875,1.12634441111111
35,35,3.3125,1.1626953555555555
35,35,3.3375,1.1865169777777775
35,35,3.3625,1.160701044444445
35,35,3.3875,1.2145493444444446
35,35,3.4125,1.033176466666667
35,35,3.4375,1.0938182444444449
35,35,3.4625,1.1255286666666668
35,35,3.4875,1.0846903111111106
35,35,3.5125,1.0704626333333334
35,35,3.5375,1.1000504666666673
35,35,3.5625,1.0570425444444445
35,35,3.5875,1.038526633333333
35,35,3.6125,1.0234304555555551
35,35,3.6375,1.008542022222222
35,35,3.6625,0.9969770666666672
35,35,3.6875,0.980920233333333
35,35,3.7125,1.0050985888888893
35,35,3.7375,0.958624
35,35,3.7625,0.9659230666666668
35,35,3.7875,0.9248467222222223
35,35,3.8125,0.9802341999999996
35,35,3.8375,1.0125639555555557
35,35,3.8625,0.9838187333333337
35,35,3.8875,0.9804317777777778
35,35,3.9125,0.984390633333333
35,35,3.9375,0.9839454999999999
35,35,3.9625,0.9820641
35,35,3.9875,1.0045678000000002
35,35,4.0125,0.9926122666666664
35,35,4.0375,1.0558160333333337
35,35,4.0625,1.0605714222222224
35,35,4.0875,1.0806465999999992
35,35,4.1125,1.0171081666666668
35,35,4.1375,0.9861027888888892
35,35,4.1625,1.0296010999999998
35,35,4.1875,1.0725802555555555
35,35,4.2125,0.9970326777777773
35,35,4.2375,1.0720607666666666
35,35,4.2625,1.0483452222222223
35,35,4.2875,1.0448977888888893
35,35,4.3125,1.0785922333333335
35,35,4.3375,1.0868670666666667
35,35,4.3625,1.055751122222222
35,35,4.3875,1.1213675000000007
35,35,4.4125,1.089113688888889
35,35,4.4375,1.0494970000000003
35,35,4.4625,0.9616648111111122
35,35,4.4875,1.061997644444443
35,35,4.5125,1.0700435777777777
35,35,4.5375,1.0515544777777783
35,35,4.5625,1.0570645666666667
35,35,4.5875,1.0214091222222224
35,35,4.6125,1.0542780111111119
35,35,4.6375,1.0091645
35,35,4.6625,1.0013022333333337
35,35,4.6875,0.9996191000000002
35,35,4.7125,1.0234181111111116
35,35,4.7375,0.9866566111111112
35,35,4.7625,1.0846646555555564
35,35,4.7875,0.9918686999999997
35,35,4.8125,1.0187755666666678
35,35,4.8375,1.033591733333334
35,35,4.8625,1.0282776777777785
35,35,4.8875,0.9844356111111109
35,35,4.9125,1.0096691888888891
35,35,4.9375,1.039276655555556
35,35,4.9625,1.0179201222222227
35,35,4.9875,0.9956318888888888
35,35,0.0125,0.0
35,35,0.0375,0.0
35,35,0.0625,0.0
35,35,0.0875,0.0
35,35,0.1125,0.0
35,35,0.1375,0.0
35,35,0.1625,0.0
35,35,0.1875,0.0
35,35,0.2125,0.0
35,35,0.2375,0.0
35,35,0.2625,0.0
35,35,0.2875,0.0
35,35,0.3125,0.0
35,35,0.3375,0.0
35,35,0.3625,0.0
35,35,0.3875,0.0
35,35,0.4125,0.0
35,35,0.4375,0.0
35,35,0.4625,0.0
35,35,0.4875,0.0
35,35,0.5125,0.0
35,35,0.5375,0.0
35,35,0.5625,0.0
35,35,0.5875,0.0
35,35,0.6125,0.0
35,35,0.6375,0.0
35,35,0.6625,0.0
35,35,0.6875,0.0
35,35,0.7125,0.0
35,35,0.7375,0.0
35,35,0.7625,0.0
35,35,0.7875,0.0
35,35,0.8125,0.0
35,35,0.8375,0.0
35,35,0.8625,0.0
35,35,0.8875,0.0
35,35,0.9125,0.0
35,35,0.9375,0.0
35,35,0.9625,0.0
35,35,0.9875,0.0
35,35,1.0125,0.0
35,35,1.0375,0.0
35,35,1.0625,0.0
35,35,1.0875,0.052545111111111105
35,35,1.1125,6.975281111111115
35,35,1.1375,8.610361300000003
35,35,1.1625,5.008909566666666
35,35,1.1875,3.402105377777776
35,35,1.2125,2.36111938888889
35,35,1.2375,1.930158822222223
35,35,1.2625,1.6384723333333338
35,35,1.2875,1.4069348444444434
35,35,1.3125,1.210340044444444
35,35,1.3375,1.0296394666666655
35,35,1.3625,0.9939710888888884
35,35,1.3875,0.8360360666666662
35,35,1.4125,0.9951957666666668
35,35,1.4375,0.7990062666666671
35,35,1.4625,0.8634920222222219
35,35,1.4875,0.8028812444444444
35,35,1.5125,0.8802833888888894
35,35,1.5375,0.7470384111111108
35,35,1.5625,0.764343
35,35,1.5875,0.727109344444445
35,35,1.6125,0.7016613666666663
35,35,1.6375,0.6211559555555554
35,35,1.6625,0.7389904222222217
35,35,1.6875,0.6907938333333329
35,35,1.7125,0.7407718666666666
35,35,1.7375,0.8616649888888878
35,35,1.7625,0.6678825555555556
35,35,1.7875,0.7224774888888893
35,35,1.8125,0.7156651555555552
35,35,1.8375,0.702818288888889
35,35,1.8625,0.8191755222222226
35,35,1.8875,0.7992432333333337
35,35,1.9125,0.7708684222222222
35,35,1.9375,0.8700461333333337
35,35,1.9625,0.9929026777777782
35,35,1.9875,1.0235399111111112
35,35,2.0125,0.9483584666666665
35,35,2.0375,1.110604844444444
35,35,2.0625,1.0860606888888893
35,35,2.0875,0.9964072444444435
35,35,2.1125,1.0901098666666658
35,35,2.1375,1.1923143666666662
35,35,2.1625,1.2630884444444432
35,35,2.1875,1.3871018555555552
35,35,2.2125,1.5754641999999999
35,35,2.2375,1.9460494888888886
35,35,2.2625,1.8513022555555552
35,35,2.2875,1.6287276222222231
35,35,2.3125,1.5345173666666663
35,35,2.3375,1.3616501222222221
35,35,2.3625,1.4198034777777773
35,35,2.3875,1.2134630333333332
35,35,2.4125,1.0706144
35,35,2.4375,1.0455677111111117
35,35,2.4625,1.021029777777778
35,35,2.4875,1.0406315999999995
35,35,2.5125,0.9574983111111111
35,35,2.5375,1.0111190111111115
35,35,2.5625,0.9209755333333338
35,35,2.5875,0.9937889222222226
35,35,2.6125,0.8946001555555548
35,35,2.6375,0.8947867444444441
35,35,2.6625,0.9336018333333332
35,35,2.6875,0.9419270777777776
35,35,2.7125,0.9058591999999996
35,35,2.7375,0.966471188888888
35,35,2.7625,0.965998677777778
35,35,2.7875,0.889686077777778
35,35,2.8125,0.9589841222222227
35,35,2.8375,0.9485210333333334
35,35,2.8625,0.9142858555555561
35,35,2.8875,0.9142857555555556
35,35,2.9125,0.9025138666666663
35,35,2.9375,0.9512462666666672
35,35,2.9625,1.0280891666666667
35,35,2.9875,1.0099223333333336
35,35,3.0125,1.0925905444444435
35,35,3.0375,0.9951794333333329
35,35,3.0625,1.0262388888888894
35,35,3.0875,1.0641989777777778
35,35,3.1125,1.1492828999999998
35,35,3.1375,1.059988622222222
35,35,3.1625,1.1347262222222219
35,35,3.1875,1.1509243555555557
35,35,3.2125,1.1633130777777765
35,35,3.2375,1.1207942888888889
35,35,3.2625,1.0964422333333337
35,35,3.2875,1.237588322222222
35,35,3.3125,1.2558490888888885
35,35,3.3375,1.213911388888889
35,35,3.3625,1.237174777777778
35,35,3.3875,1.2550343222222222
35,35,3.4125,1.1637887000000002
35,35,3.4375,1.1636363888888892
35,35,3.4625,1.1106756666666675
35,35,3.4875,1.0699437888888887
35,35,3.5125,1.0607016222222225
35,35,3.5375,1.0370520333333337
35,35,3.5625,1.012130288888889
35,35,3.5875,1.0114484888888884
35,35,3.6125,0.9949579555555558
35,35,3.6375,1.008542033333333
35,35,3.6625,0.9486104444444445
35,35,3.6875,1.0196610888888888
35,35,3.7125,0.9219817666666671
35,35,3.7375,0.9601529666666669
35,35,3.7625,0.9385857222222224
35,35,3.7875,0.948986277777778
35,35,3.8125,0.9502576000000004
35,35,3.8375,1.0483015666666669
35,35,3.8625,1.0755431777777784
35,35,3.8875,1.0024804777777778
35,35,3.9125,0.9756275333333333
35,35,3.9375,0.9737867444444442
35,35,3.9625,1.0152321333333332
35,35,3.9875,1.008866977777779
35,35,4.0125,1.0025811555555553
35,35,4.0375,1.038832477777778
35,35,4.0625,1.0732308222222218
35,35,4.0875,1.0051551666666663
35,35,4.1125,1.171341788888889
35,35,4.1375,1.0082003222222224
35,35,4.1625,1.065293944444445
35,35,4.1875,1.0753094555555553
35,35,4.2125,1.0648580222222217
35,35,4.2375,1.0720607666666668
35,35,4.2625,1.0309174777777788
35,35,4.2875,1.0928777777777778
35,35,4.3125,1.0984680111111111
35,35,4.3375,1.0671058666666668
35,35,4.3625,1.1107654777777773
35,35,4.3875,1.117460333333334
35,35,4.4125,1.1163091555555564
35,35,4.4375,1.1164588000000002
35,35,4.4625,1.0218488777777792
35,35,4.4875,1.0569041999999989
35,35,4.5125,0.9927978333333336
35,35,4.5375,1.064147933333334
35,35,4.5625,1.0432877222222219
35,35,4.5875,1.0973920555555556
35,35,4.6125,1.0579946777777782
35,35,4.6375,1.053523333333333
35,35,4.6625,1.0405208888888888
35,35,4.6875,0.9825523888888897
35,35,4.7125,1.0343313666666667
35,35,4.7375,0.9963060666666667
35,35,4.7625,1.0138734888888896
